site_id,site_on,site_at,city_id,site_ada_accessible,site_ada_5x8_pad,site_longitude,site_latitude,node_id,site_sign,site_shelter,site_hfn
9856,THOMPSON AVE,OAKDALE AVE,WEST SAINT PAUL,Y,N,-93.070654,44.901586,,Y,N,N
9939,THOMPSON AVE,ROBERT ST S,WEST SAINT PAUL,Y,N,-93.079862,44.901464,,Y,N,N
9946,THOMPSON AVE,STAR LANE (21ST AVE N),SOUTH SAINT PAUL,Y,N,-93.060979,44.901476,,Y,N,N
45139,THOMSON REUTERS,MAIN ENTRANCE,EAGAN,Y,N,-93.113096,44.825505,DOOP,Y,N,N
6924,THREE POINTS BLVD,BAYWOOD LANE,MOUND,Y,N,-93.65903,44.947015,,Y,N,N
6906,THREE POINTS BLVD,BAYWOOD LANE,MOUND,Y,N,-93.659289,44.947,,Y,N,N
6923,THREE POINTS BLVD,BAYWOOD SHORES,MOUND,Y,N,-93.657824,44.946887,,Y,N,N
6920,THREE POINTS BLVD,CANARY LANE,MOUND,Y,N,-93.655273,44.946466,3PCA,Y,N,N
6910,THREE POINTS BLVD,CANARY LANE,MOUND,Y,N,-93.655306,44.946361,3PCA,Y,N,N
6927,THREE POINTS BLVD,COMMERCE BLVD,MOUND,Y,N,-93.665609,44.947202,,Y,N,N
6918,THREE POINTS BLVD,EAGLE LANE,MOUND,Y,N,-93.653893,44.946095,,Y,N,N
6917,THREE POINTS BLVD,FINCH LANE,MOUND,Y,N,-93.653176,44.945915,,Y,N,N
6913,THREE POINTS BLVD,GULL LANE,MOUND,Y,N,-93.652482,44.945694,,Y,N,N
6914,THREE POINTS BLVD,HERON LANE,MOUND,Y,N,-93.650353,44.946343,,Y,N,N
6925,THREE POINTS BLVD,JONES LANE,MOUND,Y,N,-93.661496,44.947709,,Y,N,N
6905,THREE POINTS BLVD,JONES LANE,MOUND,Y,N,-93.661757,44.947611,,Y,N,N
6926,THREE POINTS BLVD,LAFAYETTE LANE,MOUND,Y,N,-93.664091,44.947309,,Y,N,N
48497,THURSTON AVE,HWY 10 SERVICE RD,ANOKA,Y,N,-93.41293,45.214133,,Y,N,N
43580,THURSTON AVE,HWY 10 SVC RD,ANOKA,Y,N,-93.412807,45.214205,,Y,N,N
18096,TIMBERLAKE RD,BIGLOW LANE (N),SAINT PAUL,Y,N,-93.093516,44.988666,,Y,N,N
43791,TIMBERLAKE RD N,#1581,SAINT PAUL,Y,Y,-93.093413,44.989838,,Y,N,N
18095,TIMBERLAKE RD N,#1581,SAINT PAUL,Y,Y,-93.093726,44.989876,,Y,N,N
43563,TIMBERLAKE RD N,BIGLOW LANE (N),SAINT PAUL,Y,N,-93.093349,44.988493,,Y,N,N
18098,TIMBERLAKE RD N,KLAINERT ST,SAINT PAUL,Y,Y,-93.093211,44.987135,TIMB,Y,Y,N
18045,TIMBERLAKE RD N,KLAINERT ST,SAINT PAUL,Y,Y,-93.093041,44.986965,TIMB,Y,N,N
18043,TIMBERLAKE RD S,#1479,SAINT PAUL,Y,Y,-93.095412,44.98524,,Y,N,N
43773,TIMBERLAKE RD S,#1479,SAINT PAUL,Y,N,-93.095559,44.985314,,Y,N,N
5919,TOLEDO AVE,MINNETONKA BLVD,SAINT LOUIS PARK,Y,Y,-93.34666,44.948827,,Y,N,N
50150,TOWN CENTRE DR,#1200,EAGAN,Y,N,-93.154243,44.831131,,Y,N,N
50305,TOWN CENTRE DR,#1200,EAGAN,Y,N,-93.154223,44.831027,,Y,N,N
46081,TOWN CENTRE DR,DENMARK AVE,EAGAN,Y,N,-93.159413,44.832348,TCDM,Y,N,N
48265,TOWN CENTRE DR,LEXINGTON AVE,EAGAN,Y,N,-93.147175,44.831253,,Y,N,N
50691,TOWN CENTRE DR,LEXINGTON AVE,EAGAN,Y,N,-93.147279,44.831357,,Y,N,N
46187,TOWN CENTRE DR,OLEARY LANE,EAGAN,Y,N,-93.149901,44.831137,,Y,N,N
46161,TOWN CENTRE DR,YANKEE PLACE,EAGAN,Y,N,-93.156748,44.832352,,Y,N,N
46188,TOWN CENTRE DR,YANKEE PLACE,EAGAN,Y,N,-93.156853,44.832456,,Y,N,N
51689,TOWN SQUARE MALL,PERIMETER RD,SHAKOPEE,Y,Y,-93.553443,44.786114,TWNS,Y,N,N
52920,TOWNLINE RD (CO RD 62),CO RD 101,EDEN PRAIRIE,Y,Y,-93.515379,44.891456,6201,N,N,N
52921,TOWNLINE RD (CO RD 62),CO RD 101,MINNETONKA,Y,N,-93.5162,44.891626,6201,Y,N,N
6112,TRACY AVE,ARBOUR LANE,EDINA,Y,N,-93.368855,44.892879,,Y,N,N
6101,TRACY AVE,ARBOUR LANE,EDINA,Y,N,-93.36874,44.893071,,Y,N,N
6116,TRACY AVE,BENTON AVE,EDINA,Y,N,-93.367815,44.896916,,Y,N,N
52268,TRACY AVE,COLONIAL WAY,EDINA,Y,N,-93.368737,44.889595,TRCO,Y,N,N
52267,TRACY AVE,COLONIAL WAY,EDINA,Y,N,-93.368885,44.889776,TRCO,Y,N,N
6098,TRACY AVE,COUNTRYSIDE RD,EDINA,Y,N,-93.367993,44.895752,,Y,N,N
6115,TRACY AVE,COUNTRYSIDE RD,EDINA,Y,N,-93.367846,44.895632,,Y,N,N
52302,TRACY AVE,OLINGER BLVD,EDINA,Y,N,-93.368771,44.891484,,Y,N,N
6102,TRACY AVE,OLINGER BLVD,EDINA,Y,N,-93.368932,44.891658,,Y,N,N
6100,TRACY AVE,RIDGEWAY RD,EDINA,Y,N,-93.367751,44.893568,,Y,N,N
6113,TRACY AVE,RIDGEWAY RD,EDINA,Y,N,-93.367777,44.893349,,Y,N,N
52883,TRANSIT CENTER,FOREST LAKE P&R,FOREST LAKE,Y,Y,-92.986342,45.239783,FLPR,Y,Y,N
52136,TRANSITWAY,COMMONWEALTH AVE,FALCON HEIGHTS,Y,N,-93.180657,44.980662,TWCO,Y,N,N
52142,TRANSITWAY,COMMONWEALTH AVE,FALCON HEIGHTS,Y,N,-93.180819,44.980623,TWCO,Y,N,N
46356,TRAVELERS TRAIL,MADISON TRAILWAY APTS,BURNSVILLE,Y,N,-93.271111,44.778025,,Y,N,N
53506,TRAVELERS TRAIL,MEADOWOOD LANE,BURNSVILLE,Y,N,-93.271292,44.77802,,Y,N,N
46359,TRAVELERS TRAIL,PARKWOOD DR,BURNSVILLE,Y,N,-93.258424,44.781213,,Y,N,N
53504,TRAVELERS TRAIL,PORTLAND AVE,BURNSVILLE,Y,N,-93.266532,44.78008,,Y,N,N
53500,TRAVELERS TRAIL,PORTLAND AVE,BURNSVILLE,Y,N,-93.266716,44.779915,,Y,N,N
45235,TRENTON LANE,#5905,PLYMOUTH,Y,N,-93.412575,45.060601,,Y,N,N
45234,TRENTON LANE,#5905,PLYMOUTH,Y,N,-93.412692,45.060792,TRBA,Y,N,N
44690,TRENTON LANE,BASS LAKE RD,PLYMOUTH,Y,N,-93.413676,45.058745,,Y,N,N
44691,TRENTON LANE,NATHAN LANE,PLYMOUTH,Y,N,-93.411551,45.062555,,Y,N,N
53171,TROY LANE,80TH AVE N,MAPLE GROVE,Y,N,-93.512259,45.099707,,Y,N,N
53170,TROY LANE,80TH AVE N,MAPLE GROVE,Y,N,-93.512126,45.099521,,Y,N,N
46568,TROY LANE (CO RD 101),82ND AVE N,MAPLE GROVE,Y,N,-93.512051,45.103264,,Y,N,N
46508,TROY LANE (CO RD 101),82ND AVE N,MAPLE GROVE,Y,N,-93.511914,45.103078,,Y,N,N
46509,TROY LANE (CO RD 101),82ND PLACE,MAPLE GROVE,Y,N,-93.511827,45.104642,,N,N,N
46567,TROY LANE (CO RD 101),82ND PLACE,MAPLE GROVE,Y,N,-93.511971,45.104741,,N,N,N
46510,TROY LANE (CO RD 101),83RD AVE N,MAPLE GROVE,Y,Y,-93.511731,45.106506,,N,N,N
46566,TROY LANE (CO RD 101),83RD AVE N,MAPLE GROVE,Y,N,-93.511872,45.106692,,N,N,N
46564,TROY LANE (CO RD 101),87TH PLACE,MAPLE GROVE,Y,N,-93.512227,45.114299,,N,N,N
46512,TROY LANE (CO RD 101),87TH PLACE,MAPLE GROVE,Y,N,-93.512013,45.114157,,Y,N,N
46563,TROY LANE (CO RD 101),89TH AVE,MAPLE GROVE,Y,N,-93.513685,45.115711,,N,N,N
46513,TROY LANE (CO RD 101),89TH AVE N,MAPLE GROVE,Y,N,-93.513655,45.115845,,N,N,N
46511,TROY LANE (CO RD 101),WEAVER LAKE DR,MAPLE GROVE,Y,N,-93.511754,45.111711,101W,N,N,N
46565,TROY LANE (CO RD 101),WEAVER LAKE DR,MAPLE GROVE,Y,N,-93.511901,45.111663,101W,N,N,N
53451,TROY LANE N,74TH AVE N,MAPLE GROVE,Y,N,-93.512693,45.089737,,Y,N,N
53446,TROY LANE N,74TH AVE N,MAPLE GROVE,Y,N,-93.512629,45.089532,,Y,N,N
53450,TROY LANE N,75TH PLACE,MAPLE GROVE,Y,N,-93.512528,45.092967,,Y,N,N
53447,TROY LANE N,75TH PLACE,MAPLE GROVE,Y,N,-93.512364,45.092784,,Y,N,N
53448,TROY LANE N,78TH AVE N,MAPLE GROVE,Y,N,-93.512323,45.096431,,Y,N,N
53449,TROY LANE N,78TH AVE N,MAPLE GROVE,Y,N,-93.51246,45.096617,,Y,N,N
4795,TYLER AVE N,2ND ST NE,HOPKINS,Y,Y,-93.390687,44.9281,TY2S,Y,N,N
49506,TYLER AVE N,2ND ST NE,HOPKINS,Y,N,-93.39084,44.927919,,Y,N,N
4796,TYLER AVE N,LAKE ST NE,HOPKINS,Y,Y,-93.390585,44.931338,TYLA,Y,N,N
56219,U.S. BANK STADIUM STATION,NULL,MINNEAPOLIS,Y,Y,-93.259691,44.975112,USBA,Y,N,Y
56330,U.S. BANK STADIUM STATION,NULL,MINNEAPOLIS,Y,Y,-93.259735,44.975101,USB1,Y,N,Y
56220,U.S. BANK STADIUM STATION,NULL,MINNEAPOLIS,Y,Y,-93.259671,44.97496,USBA,Y,N,Y
56338,U.S. BANK STADIUM STATION,NULL,MINNEAPOLIS,Y,Y,-93.259671,44.97496,USB2,Y,Y,Y
56100,UNION DEPOT,GATE A1,SAINT PAUL,Y,Y,-93.085709,44.947131,UNDP,Y,Y,Y
56026,UNION DEPOT STATION,NULL,SAINT PAUL,Y,Y,-93.086889,44.948165,UNDP,Y,Y,Y
56018,UNION DEPOT STATION,NULL,SAINT PAUL,Y,Y,-93.086677,44.948263,UNDP,Y,Y,Y
56099,UNION DEPOT STATION,TERMINAL,SAINT PAUL,Y,Y,-93.084828,44.947217,UNDP,Y,Y,Y
48943,UNIVERSITY AVE,#8949,BLAINE,Y,N,-93.265178,45.132815,,Y,N,N
40868,UNIVERSITY AVE,101ST AVE NW,BLAINE,Y,N,-93.266395,45.152877,,Y,N,N
10847,UNIVERSITY AVE,101ST AVE NW,COON RAPIDS,Y,N,-93.266546,45.15283,,Y,N,N
40869,UNIVERSITY AVE,101ST LANE NE,BLAINE,Y,N,-93.266377,45.153933,,Y,N,N
10846,UNIVERSITY AVE,101ST LANE NE,COON RAPIDS,Y,N,-93.266521,45.154114,,Y,N,N
40870,UNIVERSITY AVE,102ND LANE NE,BLAINE,Y,N,-93.26634,45.155961,,Y,N,N
10845,UNIVERSITY AVE,102ND LANE NE,COON RAPIDS,Y,N,-93.266491,45.155914,,Y,N,N
40871,UNIVERSITY AVE,103RD AVE NE,BLAINE,Y,N,-93.266331,45.156663,,Y,N,N
10844,UNIVERSITY AVE,103RD AVE NW,COON RAPIDS,Y,N,-93.26648,45.156844,,Y,N,N
10843,UNIVERSITY AVE,104TH AVE NW,COON RAPIDS,Y,N,-93.266476,45.157727,,Y,N,N
53359,UNIVERSITY AVE,105TH AVE NE,BLAINE,Y,N,-93.26625,45.160941,,N,N,N
40876,UNIVERSITY AVE,115TH AVE NW,BLAINE,Y,N,-93.266078,45.178797,,Y,N,N
40877,UNIVERSITY AVE,117TH AVE NE,BLAINE,Y,N,-93.265995,45.182628,,Y,N,N
10902,UNIVERSITY AVE,117TH AVE NW,COON RAPIDS,Y,N,-93.266142,45.182616,,Y,N,N
40878,UNIVERSITY AVE,118TH AVE NE,BLAINE,Y,N,-93.265944,45.185078,,Y,N,N
10901,UNIVERSITY AVE,118TH AVE NE,COON RAPIDS,Y,N,-93.266099,45.18508,,Y,N,N
40879,UNIVERSITY AVE,120TH AVE NW,BLAINE,Y,N,-93.265922,45.187868,,Y,N,N
10900,UNIVERSITY AVE,120TH AVE NW,COON RAPIDS,Y,N,-93.266063,45.188082,,Y,N,N
40880,UNIVERSITY AVE,120TH LANE NE,BLAINE,Y,N,-93.265919,45.189247,,Y,N,N
10899,UNIVERSITY AVE,120TH LANE NE,COON RAPIDS,Y,N,-93.266057,45.189418,,Y,N,N
40226,UNIVERSITY AVE,57TH AVE NE,FRIDLEY,Y,Y,-93.263126,45.071782,,Y,N,N
40227,UNIVERSITY AVE,57TH AVE NE,FRIDLEY,Y,Y,-93.263682,45.071465,,Y,Y,N
40228,UNIVERSITY AVE,61ST AVE NE,FRIDLEY,Y,Y,-93.263291,45.079151,61UN,Y,N,N
40229,UNIVERSITY AVE,61ST AVE NE,FRIDLEY,Y,Y,-93.263708,45.078772,61UN,Y,Y,N
40889,UNIVERSITY AVE,69TH AVE / MISSISSIPPI ST,FRIDLEY,N,N,-93.263694,45.090076,,Y,N,N
40230,UNIVERSITY AVE,69TH AVE NE,FRIDLEY,Y,Y,-93.263285,45.093828,,Y,N,N
40231,UNIVERSITY AVE,69TH AVE NE,FRIDLEY,Y,Y,-93.263693,45.093325,,Y,N,N
40232,UNIVERSITY AVE,73RD AVE NE,FRIDLEY,Y,Y,-93.26334,45.100723,73UV,Y,N,N
40234,UNIVERSITY AVE,73RD AVE NE,FRIDLEY,Y,Y,-93.263927,45.1004,73UV,Y,Y,N
49383,UNIVERSITY AVE,81ST AVE NE,SPRING LAKE PARK,Y,N,-93.263434,45.115377,,Y,N,N
49384,UNIVERSITY AVE,81ST AVE NE,FRIDLEY,Y,N,-93.264002,45.114967,,Y,N,N
40428,UNIVERSITY AVE,91ST AVE NE,BLAINE,Y,N,-93.266689,45.136164,,Y,N,N
51178,UNIVERSITY AVE,91ST AVE NE,COON RAPIDS,Y,N,-93.26684,45.13598,,Y,N,N
40893,UNIVERSITY AVE,92ND AVE NE,BLAINE,Y,N,-93.266663,45.138035,,Y,N,N
10853,UNIVERSITY AVE,92ND LANE NE,COON RAPIDS,Y,N,-93.266798,45.139492,,Y,N,N
40895,UNIVERSITY AVE,94TH CIRCLE NE,BLAINE,Y,N,-93.266629,45.140721,,Y,N,N
10852,UNIVERSITY AVE,94TH CIRCLE NE,COON RAPIDS,Y,N,-93.26677,45.141053,,Y,N,N
10850,UNIVERSITY AVE,97TH AVE NW,COON RAPIDS,Y,N,-93.266687,45.146384,,Y,N,N
40897,UNIVERSITY AVE,98TH LANE NE,BLAINE,Y,N,-93.266507,45.148478,,Y,N,N
10849,UNIVERSITY AVE,98TH LANE NW,COON RAPIDS,Y,N,-93.266651,45.148659,,Y,N,N
40872,UNIVERSITY AVE,99TH AVE NE,BLAINE,Y,N,-93.266472,45.150182,,Y,N,N
10848,UNIVERSITY AVE,99TH LANE NW,COON RAPIDS,Y,N,-93.266605,45.150478,,Y,N,N
42213,UNIVERSITY AVE,ALBERT ST,SAINT PAUL,Y,Y,-93.159085,44.955566,,Y,Y,N
15859,UNIVERSITY AVE,ALBERT ST,SAINT PAUL,Y,Y,-93.159569,44.955821,,Y,Y,N
15810,UNIVERSITY AVE,ALDINE ST,SAINT PAUL,Y,Y,-93.172228,44.955545,,Y,Y,N
15865,UNIVERSITY AVE,ALDINE ST,SAINT PAUL,Y,Y,-93.172321,44.955767,,Y,Y,N
15843,UNIVERSITY AVE,ARUNDEL ST,SAINT PAUL,Y,Y,-93.118553,44.95589,,Y,Y,N
15831,UNIVERSITY AVE,ARUNDEL ST,SAINT PAUL,Y,Y,-93.118804,44.955621,,Y,Y,N
15849,UNIVERSITY AVE,AVON ST,SAINT PAUL,Y,Y,-93.133829,44.95584,,Y,Y,N
15825,UNIVERSITY AVE,AVON ST,SAINT PAUL,Y,Y,-93.133759,44.955593,,Y,Y,N
15883,UNIVERSITY AVE,BEDFORD ST SE,MINNEAPOLIS,Y,Y,-93.20818,44.968243,EMUN,Y,Y,N
15793,UNIVERSITY AVE,BEDFORD ST SE,MINNEAPOLIS,Y,Y,-93.209167,44.968513,,Y,Y,N
15794,UNIVERSITY AVE,BERRY ST,SAINT PAUL,Y,Y,-93.20655,44.967396,,Y,Y,N
15881,UNIVERSITY AVE,BERRY ST,SAINT PAUL,Y,Y,-93.206261,44.967553,,Y,Y,N
47532,UNIVERSITY AVE,BROADWAY ST NE,MINNEAPOLIS,Y,N,-93.263051,44.998896,,Y,N,N
47537,UNIVERSITY AVE,BROADWAY ST NE,MINNEAPOLIS,Y,N,-93.263341,44.998811,,Y,N,N
15799,UNIVERSITY AVE,CARLETON ST,SAINT PAUL,Y,Y,-93.196305,44.963306,RAST,Y,Y,N
15876,UNIVERSITY AVE,CARLETON ST,SAINT PAUL,Y,Y,-93.195927,44.963425,RAST,Y,N,N
15852,UNIVERSITY AVE,CHATSWORTH ST,SAINT PAUL,Y,Y,-93.141426,44.955839,,Y,Y,N
15822,UNIVERSITY AVE,CHATSWORTH ST,SAINT PAUL,Y,Y,-93.141677,44.955625,,Y,Y,N
15804,UNIVERSITY AVE,CLEVELAND AVE,SAINT PAUL,Y,Y,-93.187501,44.959762,,Y,N,N
15846,UNIVERSITY AVE,DALE ST,SAINT PAUL,Y,Y,-93.126065,44.955838,UNDA,Y,Y,N
15828,UNIVERSITY AVE,DALE ST,SAINT PAUL,Y,Y,-93.125806,44.955608,UNDA,Y,Y,N
15819,UNIVERSITY AVE,DUNLAP ST,SAINT PAUL,Y,Y,-93.149293,44.955604,,Y,Y,N
15855,UNIVERSITY AVE,DUNLAP ST,SAINT PAUL,Y,Y,-93.149359,44.955843,,Y,N,N
15796,UNIVERSITY AVE,EUSTIS ST,SAINT PAUL,Y,Y,-93.202954,44.965945,,Y,N,N
15880,UNIVERSITY AVE,EUSTIS ST,SAINT PAUL,Y,Y,-93.202867,44.966231,,Y,N,N
15867,UNIVERSITY AVE,FAIRVIEW AVE,SAINT PAUL,Y,Y,-93.177055,44.955943,FAUN,Y,Y,N
15808,UNIVERSITY AVE,FAIRVIEW AVE,SAINT PAUL,Y,Y,-93.177341,44.955773,FAUN,Y,Y,N
15833,UNIVERSITY AVE,FARRINGTON ST,SAINT PAUL,Y,Y,-93.113104,44.955662,,Y,Y,N
15840,UNIVERSITY AVE,FARRINGTON ST,SAINT PAUL,Y,Y,-93.113622,44.955906,,Y,Y,N
15797,UNIVERSITY AVE,FRANKLIN AVE (PELHAM),SAINT PAUL,Y,Y,-93.200257,44.964842,EUFR,Y,Y,N
15878,UNIVERSITY AVE,FRANKLIN AVE (PELHAM),SAINT PAUL,Y,Y,-93.200053,44.965075,,Y,N,N
15811,UNIVERSITY AVE,FRY ST,SAINT PAUL,Y,Y,-93.169716,44.955548,,Y,N,N
15856,UNIVERSITY AVE,GRIGGS ST,SAINT PAUL,Y,Y,-93.151589,44.955815,,Y,Y,N
15818,UNIVERSITY AVE,GRIGGS ST,SAINT PAUL,Y,Y,-93.151844,44.955609,,Y,Y,N
15848,UNIVERSITY AVE,GROTTO ST,SAINT PAUL,Y,Y,-93.13129,44.955832,,Y,Y,N
15826,UNIVERSITY AVE,GROTTO ST,SAINT PAUL,Y,Y,-93.131541,44.95559,,Y,Y,N
15858,UNIVERSITY AVE,HAMLINE AVE,SAINT PAUL,Y,Y,-93.156702,44.955822,,Y,Y,N
15816,UNIVERSITY AVE,HAMLINE AVE,SAINT PAUL,Y,Y,-93.156964,44.955583,,Y,N,N
15874,UNIVERSITY AVE,HAMPDEN AVE,SAINT PAUL,Y,Y,-93.192672,44.962141,,Y,Y,N
15801,UNIVERSITY AVE,HAMPDEN AVE,SAINT PAUL,Y,Y,-93.19307,44.962017,,Y,Y,N
56590,UNIVERSITY AVE,JACKSON ST,SAINT PAUL,Y,N,-93.09695,44.956089,14JA,Y,N,N
18100,UNIVERSITY AVE,JACKSON ST,SAINT PAUL,Y,N,-93.097144,44.955826,14JA,Y,N,N
15829,UNIVERSITY AVE,KENT ST,SAINT PAUL,Y,Y,-93.123912,44.955613,,Y,Y,N
15845,UNIVERSITY AVE,KENT ST,SAINT PAUL,Y,Y,-93.123658,44.955874,,Y,Y,N
15854,UNIVERSITY AVE,LEXINGTON PKWY,SAINT PAUL,Y,Y,-93.146407,44.95585,LXUN,Y,Y,N
15820,UNIVERSITY AVE,LEXINGTON PKWY,SAINT PAUL,Y,Y,-93.146244,44.955625,LXUN,Y,N,N
15868,UNIVERSITY AVE,LYNNHURST AVE,SAINT PAUL,Y,Y,-93.180104,44.957105,,Y,N,N
15807,UNIVERSITY AVE,LYNNHURST AVE W,SAINT PAUL,Y,Y,-93.180285,44.956885,,Y,N,N
15844,UNIVERSITY AVE,MACKUBIN ST,SAINT PAUL,Y,Y,-93.121108,44.95586,,Y,Y,N
15830,UNIVERSITY AVE,MACKUBIN ST,SAINT PAUL,Y,Y,-93.121366,44.955613,,Y,Y,N
15884,UNIVERSITY AVE,MALCOLM AVE SE,MINNEAPOLIS,Y,Y,-93.212624,44.970008,,Y,Y,N
15792,UNIVERSITY AVE,MALCOLM AVE SE,MINNEAPOLIS,Y,Y,-93.212922,44.970002,,Y,Y,N
16212,UNIVERSITY AVE,MARION ST,SAINT PAUL,Y,Y,-93.109592,44.955682,MAUN,Y,N,N
15838,UNIVERSITY AVE,MARION ST,SAINT PAUL,Y,Y,-93.109588,44.955921,MAUN,Y,Y,N
15851,UNIVERSITY AVE,MILTON ST,SAINT PAUL,Y,Y,-93.138887,44.955823,,Y,Y,N
15823,UNIVERSITY AVE,MILTON ST,SAINT PAUL,Y,Y,-93.139145,44.955595,,Y,Y,N
56109,UNIVERSITY AVE,MISSISSIPPI ST,SAINT PAUL,Y,N,-93.090188,44.957765,,Y,N,N
40235,UNIVERSITY AVE,MISSISSIPPI ST NE,FRIDLEY,Y,Y,-93.263313,45.086381,MIUV,Y,N,N
40236,UNIVERSITY AVE,MISSISSIPPI ST NE,FRIDLEY,Y,Y,-93.263737,45.085916,MIUV,Y,Y,N
49280,UNIVERSITY AVE,OSBORNE RD NE,FRIDLEY,Y,N,-93.263433,45.107381,,Y,N,N
40237,UNIVERSITY AVE,OSBORNE RD NE,FRIDLEY,Y,Y,-93.263985,45.106974,,Y,N,N
15821,UNIVERSITY AVE,OXFORD ST,SAINT PAUL,Y,Y,-93.144208,44.9556,OXUN,Y,Y,N
15853,UNIVERSITY AVE,OXFORD ST,SAINT PAUL,Y,Y,-93.144274,44.955852,OXUN,Y,Y,N
15860,UNIVERSITY AVE,PASCAL ST,SAINT PAUL,Y,Y,-93.161775,44.955801,,Y,Y,N
15814,UNIVERSITY AVE,PASCAL ST,SAINT PAUL,Y,Y,-93.161616,44.955546,SNUN,Y,Y,N
52858,UNIVERSITY AVE,PINE ST,SAINT PAUL,Y,N,-93.08896,44.957906,UVMI,Y,N,N
15869,UNIVERSITY AVE,PRIOR AVE,SAINT PAUL,Y,Y,-93.182081,44.957881,,Y,Y,N
15806,UNIVERSITY AVE,PRIOR AVE,SAINT PAUL,Y,Y,-93.182494,44.957781,,Y,Y,N
15877,UNIVERSITY AVE,RAYMOND AVE,SAINT PAUL,Y,Y,-93.197394,44.964015,,Y,Y,N
15798,UNIVERSITY AVE,RAYMOND AVE,SAINT PAUL,Y,Y,-93.197915,44.963948,,Y,Y,N
15131,UNIVERSITY AVE,SIMPSON ST,SAINT PAUL,Y,Y,-93.163286,44.955563,,Y,N,N
15861,UNIVERSITY AVE,SIMPSON ST,SAINT PAUL,Y,Y,-93.164063,44.955817,,Y,Y,N
15130,UNIVERSITY AVE,SNELLING AVE,SAINT PAUL,Y,Y,-93.166508,44.955567,SNUN,Y,Y,N
15863,UNIVERSITY AVE,SNELLING AVE,SAINT PAUL,Y,Y,-93.16744,44.955788,SNUN,Y,Y,N
15847,UNIVERSITY AVE,ST ALBANS ST,SAINT PAUL,Y,Y,-93.128786,44.95586,,Y,Y,N
15827,UNIVERSITY AVE,ST ALBANS ST,SAINT PAUL,Y,Y,-93.12904,44.955613,,Y,Y,N
16192,UNIVERSITY AVE,SYNDICATE ST,SAINT PAUL,Y,Y,-93.154406,44.955603,,Y,N,N
15857,UNIVERSITY AVE,SYNDICATE ST,SAINT PAUL,Y,Y,-93.15445,44.955833,,Y,Y,N
43794,UNIVERSITY AVE,TRANSFER RD,SAINT PAUL,Y,Y,-93.187127,44.959881,,Y,Y,N
15872,UNIVERSITY AVE,VANDALIA ST,SAINT PAUL,Y,Y,-93.189472,44.960821,,Y,Y,N
15803,UNIVERSITY AVE,VANDALIA ST,SAINT PAUL,Y,Y,-93.18985,44.960727,,Y,Y,N
15850,UNIVERSITY AVE,VICTORIA ST,SAINT PAUL,Y,Y,-93.136352,44.955846,,Y,Y,N
15824,UNIVERSITY AVE,VICTORIA ST,SAINT PAUL,Y,Y,-93.136603,44.955596,,Y,Y,N
15832,UNIVERSITY AVE,WESTERN AVE,SAINT PAUL,Y,Y,-93.116257,44.955651,,Y,Y,N
15842,UNIVERSITY AVE,WESTERN AVE,SAINT PAUL,Y,Y,-93.116324,44.955892,,Y,Y,N
15809,UNIVERSITY AVE,WHEELER ST,SAINT PAUL,Y,Y,-93.174438,44.955533,,Y,N,N
15866,UNIVERSITY AVE,WHEELER ST,SAINT PAUL,Y,Y,-93.174856,44.955749,,Y,Y,N
47534,UNIVERSITY AVE (HWY 47),37TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.262539,45.035755,37UV,Y,N,N
47535,UNIVERSITY AVE (HWY 47),37TH AVE NE,MINNEAPOLIS,Y,N,-93.26294,45.0354,37UV,Y,N,N
40881,UNIVERSITY AVE (HWY 47),40TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.262768,45.041099,,Y,N,N
40882,UNIVERSITY AVE (HWY 47),40TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.263204,45.040799,,N,Y,N
40883,UNIVERSITY AVE (HWY 47),44TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.262918,45.048323,,Y,N,N
40884,UNIVERSITY AVE (HWY 47),44TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.263354,45.0481,,Y,N,N
40885,UNIVERSITY AVE (HWY 47),49TH AVE NE,COLUMBIA HEIGHTS,Y,Y,-93.262936,45.057358,,Y,N,N
40886,UNIVERSITY AVE (HWY 47),49TH AVE NE,FRIDLEY,Y,Y,-93.263384,45.057105,,Y,Y,N
40887,UNIVERSITY AVE (HWY 47),53RD AVE NE,FRIDLEY,Y,Y,-93.262954,45.06469,53UV,Y,N,N
40888,UNIVERSITY AVE (HWY 47),53RD AVE NE,FRIDLEY,Y,Y,-93.263467,45.064277,53UV,Y,N,N
56326,UNIVERSITY AVE E,VALLEY APT # 261,SAINT PAUL,Y,Y,-93.09343,44.957545,,Y,N,N
56327,UNIVERSITY AVE E,VALLEY APT # 261,SAINT PAUL,Y,N,-93.093546,44.957725,,Y,N,N
10904,UNIVERSITY AVE NE,110TH LANE NW,COON RAPIDS,Y,N,-93.266295,45.171287,,Y,N,N
40874,UNIVERSITY AVE NE,111TH AVE NE,BLAINE,Y,N,-93.266152,45.171466,,Y,N,N
10903,UNIVERSITY AVE NE,115TH AVE NW,COON RAPIDS,Y,N,-93.266226,45.178978,,Y,N,N
49420,UNIVERSITY AVE NE,1ST AVE NE,MINNEAPOLIS,Y,Y,-93.257036,44.989152,,Y,N,N
